created_at,status,trajectory,integrator,ns,solver_gamma,drift_gain,task_gain,activation_power,noise_profile,duration,tau,exit_code,runtime_wall_s,summary_path,log_path,mean_position_error_m,final_position_error_m,max_position_error_m,final_joint_drift_norm_rad,max_joint_drift_rad,mean_task_residual,final_task_residual,mean_solver_residual,final_solver_residual,min_boundary_slack,runtime_s,avg_step_time_s,joint_drift_table
2026-05-15T08:12:57,fully_completed,small_circle,euler,40,4096.0,60.0,420.0,0.75,clean,10.0,0.005,0,188.742,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\case.log,0.00039966745185288224,0.0004002226695999647,0.0005822819024132183,0.00024388286766481124,0.00015006352623458952,0.020896148492704457,0.005498121721347243,0.047141345278187745,0.02715167645475527,1.7001520487656965,184.20715230001952,0.09210357615000976,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -3.9895076042739674e-06, ""delta_rad"": -3.9895076042739674e-06}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5706688165664673, ""delta_rad"": 0.00012755393981933594}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5708218812942505, ""delta_rad"": 2.5510787963867188e-05}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.00015006352623458952, ""delta_rad"": 0.00015006352623458952}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5706850290298462, ""delta_rad"": -0.00011134147644042969}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": 8.732778951525688e-05, ""delta_rad"": 8.732778951525688e-05}]"
2026-05-15T08:16:05,fully_completed,small_circle,euler,40,4608.0,60.0,380.0,0.75,clean,10.0,0.005,0,188.608,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t380p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t380p0__p0p75__noiseclean\case.log,0.00040665587105113266,0.0003894167906418238,0.0006322730253791974,0.0010888961386335348,0.0009913444519042969,0.022145554185980396,0.004599242695047268,0.051433616292444355,0.02418743047679031,1.741317063526664,184.22614590000012,0.09211307295000006,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003764738794416189, ""delta_rad"": 0.00037120968227100093}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.569545030593872, ""delta_rad"": 0.0009913444519042969}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709446668624878, ""delta_rad"": 0.00014829635620117188}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0004998940858058631, ""delta_rad"": 0.00010161436512134969}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706137418746948, ""delta_rad"": -0.00015687942504882812}, {""joint"": ""theta_6"", ""initial_rad"": -1.2878587085651816e-13, ""final_rad"": 9.05864653759636e-05, ""delta_rad"": 9.058646550474947e-05}]"
2026-05-15T08:19:14,fully_completed,small_circle,euler,40,4608.0,60.0,340.0,0.72,clean,10.0,0.005,0,188.494,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t340p0__p0p72__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g4608p0__d60p0__t340p0__p0p72__noiseclean\case.log,0.0004154465558630337,0.00043001730896195973,0.000641269128204771,0.0012024427741433147,0.0010526180267333984,0.022723344304223275,0.01105057595091911,0.0621250819109014,0.05356490570608388,1.587582898946821,184.21457729997928,0.09210728864998964,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003699540684465319, ""delta_rad"": 0.0003646898712759139}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.569483757019043, ""delta_rad"": 0.0010526180267333984}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709699392318726, ""delta_rad"": 0.0001735687255859375}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0007199523388408124, ""delta_rad"": 0.000321672618156299}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706194639205933, ""delta_rad"": -0.00015115737915039062}, {""joint"": ""theta_6"", ""initial_rad"": -1.3233858453531866e-13, ""final_rad"": 0.0002200392773374915, ""delta_rad"": 0.0002200392774698301}]"
2026-05-15T08:22:22,fully_completed,small_circle,euler,40,5120.0,60.0,340.0,0.75,clean,10.0,0.005,0,188.322,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g5120p0__d60p0__t340p0__p0p75__noiseclean\single\small_circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\small_circle__euler__ns40__g5120p0__d60p0__t340p0__p0p75__noiseclean\case.log,0.0004169302042184678,0.00040709206483860124,0.0005969817348525405,0.00111402686025357,0.0010123252868652344,0.02430570050678916,0.001237748609178641,0.05852459579970458,0.03985540833991632,1.6983626216710432,183.96923240000615,0.09198461620000307,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003783924912568182, ""delta_rad"": 0.0003731282940862002}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695240497589111, ""delta_rad"": 0.0010123252868652344}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709830522537231, ""delta_rad"": 0.00018668174743652344}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005122865550220013, ""delta_rad"": 0.00011400683433748782}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706132650375366, ""delta_rad"": -0.00015735626220703125}, {""joint"": ""theta_6"", ""initial_rad"": -3.157474282033945e-13, ""final_rad"": 6.648314592894167e-05, ""delta_rad"": 6.64831462446891e-05}]"
2026-05-15T08:25:31,fully_completed,line,euler,40,4096.0,60.0,420.0,0.75,clean,10.0,0.005,0,192.796,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\case.log,0.00037487299563980834,0.0003855377746648795,0.0005182973862380846,0.00027880261994919667,0.00022919854382053018,0.020306240779453855,0.010757502144042258,0.048437652801699545,0.03643831097796165,1.7974595065010293,184.42877620001673,0.09221438810000836,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -1.940440051839687e-05, ""delta_rad"": -1.940440051839687e-05}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5707579851150513, ""delta_rad"": 3.838539123535156e-05}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5708765983581543, ""delta_rad"": 8.022785186767578e-05}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.00022919854382053018, ""delta_rad"": 0.00022919854382053018}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5708937644958496, ""delta_rad"": 9.739398956298828e-05}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": -8.617924322606996e-05, ""delta_rad"": -8.617924322606996e-05}]"
2026-05-15T08:28:44,fully_completed,line,euler,40,4096.0,60.0,380.0,0.72,clean,10.0,0.005,0,188.257,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t380p0__p0p72__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d60p0__t380p0__p0p72__noiseclean\case.log,0.00037986147520009715,0.0004096462804760104,0.0005743893164329867,0.0010853107442070143,0.0009458065032958984,0.020386160351833063,0.011035540776984563,0.056931796817816675,0.05011782904626863,1.6580224925637466,184.05316420001327,0.09202658210000664,"[{""joint"": ""theta_1"", ""initial_rad"": 5.264196715870639e-06, ""final_rad"": 0.0003418294945731759, ""delta_rad"": 0.00033656529785730527}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695905685424805, ""delta_rad"": 0.0009458065032958984}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5710800886154175, ""delta_rad"": 0.0002837181091308594}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005252141272649169, ""delta_rad"": 0.00012693440658040345}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.570656657218933, ""delta_rad"": -0.00011396408081054688}, {""joint"": ""theta_6"", ""initial_rad"": 1.2789769243681803e-13, ""final_rad"": 0.00024592102272436023, ""delta_rad"": 0.00024592102259646254}]"
2026-05-15T08:31:52,fully_completed,line,euler,40,4608.0,60.0,380.0,0.75,clean,10.0,0.005,0,188.927,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4608p0__d60p0__t380p0__p0p75__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4608p0__d60p0__t380p0__p0p75__noiseclean\case.log,0.00037931673398555976,0.00037926012092547083,0.0005395186001623586,0.0009859331985187004,0.0008622407913208008,0.021622230082637275,0.011548637773252492,0.05352345192027576,0.0439844645130041,1.7947842387091968,183.69603500000085,0.09184801750000042,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003397124237380922, ""delta_rad"": 0.0003344482265674742}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5696741342544556, ""delta_rad"": 0.0008622407913208008}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5710569620132446, ""delta_rad"": 0.0002605915069580078}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0005522756255231798, ""delta_rad"": 0.00015399590483866632}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.570639729499817, ""delta_rad"": -0.0001308917999267578}, {""joint"": ""theta_6"", ""initial_rad"": -3.539391002504999e-13, ""final_rad"": 8.940994302975014e-05, ""delta_rad"": 8.940994338368924e-05}]"
2026-05-15T08:35:01,fully_completed,line,euler,40,4096.0,100.0,340.0,0.72,clean,10.0,0.005,0,192.729,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d100p0__t340p0__p0p72__noiseclean\single\line\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\line__euler__ns40__g4096p0__d100p0__t340p0__p0p72__noiseclean\case.log,0.00040718990812065823,0.000581772210041976,0.0009634022465528621,0.003266261632854281,0.0018385648727416992,0.0410005979692786,0.2110924222931833,0.09226180450333976,0.6828117493730501,0.5098232405418077,184.17957949999254,0.09208978974999626,"[{""joint"": ""theta_1"", ""initial_rad"": 0.0, ""final_rad"": -0.001051815110258758, ""delta_rad"": -0.001051815110258758}, {""joint"": ""theta_2"", ""initial_rad"": -1.5707963705062866, ""final_rad"": -1.5715296268463135, ""delta_rad"": -0.0007332563400268555}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5719730854034424, ""delta_rad"": 0.0011767148971557617}, {""joint"": ""theta_4"", ""initial_rad"": 0.0, ""final_rad"": 0.0013852753909304738, ""delta_rad"": 0.0013852753909304738}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.568957805633545, ""delta_rad"": -0.0018385648727416992}, {""joint"": ""theta_6"", ""initial_rad"": 0.0, ""final_rad"": -0.0015298753278329968, ""delta_rad"": -0.0015298753278329968}]"
2026-05-15T08:38:14,fully_completed,circle,euler,40,4096.0,60.0,420.0,0.75,clean,10.0,0.005,0,188.586,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t420p0__p0p75__noiseclean\case.log,0.00042052449067043714,0.00039305082848229117,0.0008241909904722691,0.0010855710975076344,0.000988006591796875,0.03755502351270342,0.0011798115071136389,0.07530925107952183,0.008742711471391074,1.5015742663436444,184.2850028000248,0.0921425014000124,"[{""joint"": ""theta_1"", ""initial_rad"": 5.264198989607394e-06, ""final_rad"": 0.00037214288022369146, ""delta_rad"": 0.00036687868123408407}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5695483684539795, ""delta_rad"": 0.000988006591796875}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.5709657669067383, ""delta_rad"": 0.00016939640045166016}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.0004921441432088614, ""delta_rad"": 9.38644225243479e-05}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.5706136226654053, ""delta_rad"": -0.0001569986343383789}, {""joint"": ""theta_6"", ""initial_rad"": 2.240430063693566e-12, ""final_rad"": -7.452096178894863e-05, ""delta_rad"": -7.452096402937869e-05}]"
2026-05-15T08:41:22,fully_completed,circle,euler,40,4096.0,60.0,380.0,0.72,clean,10.0,0.005,0,188.413,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t380p0__p0p72__noiseclean\single\circle\method2_dlccznn\live\method2_dlccznn_live_with_fb_summary.json,C:\Users\lyx\Desktop\sci\experiments\solver_comparison_integration\project_tvqp_euler_ns40_trajectory_live_opt\results\round2_clean_live_10s\circle__euler__ns40__g4096p0__d60p0__t380p0__p0p72__noiseclean\case.log,0.0004291722646997134,0.0004160596703079176,0.0008399706468981637,0.0011833625584492498,0.0010650157928466797,0.03828532264293208,0.0014803548452898007,0.08314246809397186,0.011477057693131804,1.479408279756947,184.2264295000059,0.09211321475000295,"[{""joint"": ""theta_1"", ""initial_rad"": 5.26419717061799e-06, ""final_rad"": 0.0003913452383130789, ""delta_rad"": 0.0003860810411424609}, {""joint"": ""theta_2"", ""initial_rad"": -1.5705363750457764, ""final_rad"": -1.5694713592529297, ""delta_rad"": 0.0010650157928466797}, {""joint"": ""theta_3"", ""initial_rad"": 1.5707963705062866, ""final_rad"": 1.570993423461914, ""delta_rad"": 0.0001970529556274414}, {""joint"": ""theta_4"", ""initial_rad"": 0.00039827972068451345, ""final_rad"": 0.00033676400198601186, ""delta_rad"": -6.151571869850159e-05}, {""joint"": ""theta_5"", ""initial_rad"": 1.5707706212997437, ""final_rad"": 1.570614218711853, ""delta_rad"": -0.000156402587890625}, {""joint"": ""theta_6"", ""initial_rad"": 8.837375276016246e-14, ""final_rad"": -0.00022350372455548495, ""delta_rad"": -0.0002235037246438587}]"
